"American Baby Company Organic Cotton Quilted Waterproof Sheet Saver, Natural","I ended up returning these. they were nothing that I could use. Small, flimsy. not for me. not so say that someone else may like them i suppose.",1
"Combi All in One Activity Walker, Pink","My 4mo old loves and I mean LOVES this bouncer/walker...he sits in it and plays with the horn, musical buttons, mirrors, and side bar soft rings. He gums the textured steering wheel sometimes too.  It rolls very easily across our hardwood floors so easily that he pushes himself around. I did notice it is much harder to maneuver on carpet but I think I read people had found a few solutions to that. I highly recommend this cool car and have actually had a few friends purchase the same item for their kids.",5
Handmade Kid's Donut Rattles - Fair Trade,"i love these!! they are even more adorable then i thought. very soft, very colorful. perfect baby shower gift, and i love that they are organic. they were spendy, but seeing them id have to say the are worth it.",5
GEENNY Musical Mobile For Boutique Classic Sports 13 PCS Crib Bedding Set,"The mobile matches perfect, really like how it seems well, made and will last a very long time! I would defiantly use again!",5
5 x 2 Way Dotting Marbleizing Pen Set with Free Bonus &quot;Hello Kitty&quot; Gold Nail Art Decoration and Rhinestones,What a wonderful tool.  I really enjoy using it in my polymer clay work.  Thanks for a great product.Cheers.,5
"OXO Tot On-the-Go Wipes Dispenser, Pink","We've used many wipes dispensers and always run into the problem where you can never just get one wipe at a time.  This dispenser, besides being great looking, is the best dispenser we have come across.  It holds a decent amount of wipes, allows just one wipe to come out at a time, and fits nicely into either a diaper bag or onto a stroller.",5
WubbaNub Pink Bear,"Our youngest went crazy for her wubby and we purchased this one for the new daughter that is on her way. They are built nice, soft to the touch, and very durable!",5
"Dream On Me 4&quot; Full Size Foam Crib and Toddler Bed Mattress, White",This is a great portable mattress! My son likes to play on it even when it is not in the crib!,5
Puj Flyte - Compact Infant Bath (White),"As promised this tub folds and fits into a medium sized suitcase. I was delusional when I thought it might fit into a carry on suitcase. Nope! But it's still a great product. Our baby was 6lb 5oz when she was born (very small! as all the nurses kept pointing out to us). When we got her home at one week old and she had a bath the same day, to get all the hospital germs off her. Even though she was tiny it worked out really well.Now she is 12lb 5oz and still fits in the tub, over course now I keep the tap running very low to keep water in the tub since she displaces most of it when she in it. There is still plenty of water to wash her with. This is a tub for washing a baby not for playing in.We put the 'travel' portion of the tub to the test when we did a road trip to see the grandparents. It fitted into a medium sized suitcase perfectly! Made it very convenient to bath her during the trip.Love this product!",5
Medela Pump in Style Advanced Breast Pump with On the Go Tote,"Purchased as a requested gift for my daughter after much research as to the best product for her to use after the birth of my granddaughter.  Though I don't use this pump, my daughter does seem quite happy with this product.",5
25 mm One-Piece Breastshield w/ Valve and Membrane for Medela Breast Pumps; Set of 2; Made by Maymom,I don't know why but when I use these breastshields with my pump I do not get as much milk as when I use the Medela brand small breastshields. Maybe it is the different membranes (they are slightly different) or the fact that the pump tubing connects into the top of the device circle instead of the bottom??? Even though the name brand is more expensive I would spend the extra few dollars to get them.,2
Flowers Tree &amp; Forest Animals Giant Baby/Nursery Wall Sticker Decals (Tree Assembles 55&quot; high),"Great buy for the money, easy to put together and fix if a slight mistake is made with out comprimising the adhesive.",5
"Maxi-Cosi Leila Travel System, Reef",This is such an easy setup and It works great! I am so pleased with this and can't wait to use it. The fabric is really soft! Love it looks great!,5
"Fisher-Price Booster Seat, Blue/Green/Gray","Love this. Low profile enough to easily slide under our table, convenient fold and go feature, cleans easily. Baby likes that he can actually sit at the table next to me while I study or eat, not just in a high chair next to the table. If I want to use it like a traditional high-chair I still can though. Just snap on the tray and use it on its own.",5
Huggalugs Baby Girls Lambkin Legwarmers Newborn,These Huggalugs are just darling.  I bought them for my granddaughter to wear for an Easter egg hunt our family was taking her to.They looked so cute on her with the lamb outfit she had and they kept her little legs so warm in this early Spring weather.I wouldn't hesitate recommending this item for any little girl.  They're too cute for words.,5
Luv N' Care Nuby Two Handle Sippy Cup 7 oz,"I thought these cups would be an excelent choice for my breastfed baby to transition to a cup. They leak all over the place!! I have tried different styles of Nuby cups, all with the exact same problem!!!  Don't waste your money! Try the Avent sippy cups! Much better!",1
"MAM Hold Me Bottle with Handles, 6 Months, 9 Ounce, Colors May Vary","I bought this for my grandson, but it wasn't what I expected.  I tried to use it, but he would not even try it-he did not like it at all. I can not recommend it, but it may be great for someone elses baby.",2
"DaVinci Emily 4-in-1 Convertible Crib with Toddler Rail, Cherry","This crib came within days of ordering it.  It arrived in perfect condition, and was easy to assemble.  The color of the wood is beautiful and matches other items I have purchased for the same room.  We purchased a mattress prior to buying this crib and were pleasantly surprised that it fit perfectly.  Other reviews stated that the mattress (if purchased elsewhere/different manufacturer) may not fit properly, but we had no problems.  Baby has arrived, and is sleeping well in this well-made crib.  I would definitely recommend this crib to others interested in purchasing it.",5
Flip Insert: Stay-Dry - Single,"Flips are just awesome. I cannot stand pocket diapers! I don't think I could have maintained cloth with pocket diapers. These are absorbent. No leaks. Plus without pocket there's way less bulk. They're great, and great price.",5
"NUK Replacementvalves Spill Proof Cup, 4/pack",So nice to be able to purchase replacements instead of buying new cups.  I looked for these at various stores and I could only find them on Amazon. They are exactly the same as ones that come with the cups so they fit perfectly.,5
"Fisher-Price Rainforest Friends Musical Mobile, Signature Style","Fisher Price often makes baby products that are almost but not quite perfect.  For example, for us, for this item...the mobile is motorized but how come it's not illuminated?  All in all, a fine product though.  Baby likes to look at the mobile and the addition of the night light is always welcome.  Product design lends itself to developing your child as the ""petals"" and animal plushes help the baby associate (at least in my opinion).  And the included dome style mirror facilitates additional visual stimulation.",4
Dena Happi Tree 8 Piece Crib Bedding Set,We chose the Dena Happi Tree Crib Set because it was feminine and had cute pastel colored forest animals. This set included essential decorative pieces to set up a little girl's nursery with additional pieces available should you want to expand the theme. The price was reasonable for a well made product.,5
"Trend Lab Cotton CribWrap Wide Rail Covers for Crib Sides (Set of 2), Blue Max Dot","These crib rail covers are PERFECT! I went back and forth about which color.  The polka dot design was the right choice, its fun and brightens up the crib now that the bumpers are gone.",5
Fisher-Price Rainforest Open-Top Cradle Swing,This is the best swing out on the market right now.  It's so colorful and it's heaven for an infant.,5
"Maxi-Cosi Rodi XR Booster Car Seat, Walnut Brown",First off the color is gorgeous.  Maxi-Cosi and Quinny does a really great job is this area.  The seat is adjustable for up to 8 years of age.  I bought this for my 2.5 year old and I can see it going the distance.  It was a great investment and I am very pleased.,5
Babywearuk Baby Muslin Square/Muslin Cloth,Got the product. It was smaller than I had imagined and not very stretchy. But I'll make it work. Will wash to soften up,4
"RECARO ProRIDE Convertible Car Seat, Misty",I have not found any negatives about this seat! I love it and my 12 month old is very happy to ride in it.,5
Hello Kitty diecut face shape Area Rug 30 X 25 inches,My granddaughter loved it Perfect for her room. And so very soft. Two thumbs up made her so very happy thanks for the help amazon,5
Dr. Brown's Formula Mixing Pitcher,"We use Gerber Soothe which is crazy hard to mix and my forearms are screaming from shaking bottles like mad.  My husband found this for me and it works great.  My forearms are slowly recovering.  It mixes the Gerber Soothe great, even when the water is a little cold.  Just have a few complaints...I haven't been able to make 32 oz without making a mess.  No matter how gentle I am, formula comes shooting out the top, even in the locked position.  30 oz is the real max.The measurement markings on the sides are difficult to read.  Black text, like most bottles would be better.The handle at the top easily falls off.  I understand it comes off for cleaning, but why can't it snap on? Such an annoyance.A great product overall.  But if you need to mix more than 30 oz at one time, consider getting a bigger pitcher.",4
"Baby Einstein Musical Motion Activity Jumper, Blue","The jumper was  relatively easy to assemble.  Our eight month old grandson immediately started reaching for the interesting, colorful attachments, and doing some bouncing.I like that the legs are adjustable:  getting taller with his longer legs, thus lasting for many months.  I like that he will have a safelace to play, especially when his parents are distracted with household chores, etc.I don't like that the bouncer and my grandson and hisnparents live 120 miles away. . . . .",5
Wizard Convertible Car Seat with LATCH in Midnight Print,"We bought this seat from the Babies ""R"" Us store local to us.Here's my thoughts.  The head restraint are a great concept, but the positioning is wrong relative to the shoulder harness.  The headrest and the shoulder harness straps entry point into the seat back are interconnected in one moveable piece.  That may be somewhat confusing if you have not seen this seat in person, but the portion of the seat back that the headrest is attached to is also the same peice that the shoulder straps enter into the seat through.  This peice is movable,up and down, in order to properly adjust the shoulder harness.  The harness should go over the shoulders and straight into the seat back, not over the shoulders and down at any appreciable angle.  The reason for this is that the force in a collision (from the front) will compress the spine of the child as they are forced forward if the harness is entering the seat too far below the shoulders in the back.  The problem is that when the shoulder harness is properly adjusted the headrest is too high up relative to the childs head.  When I have the harness properly adjusted to our daughter, the bottom edge of the headrest is at about the mid to top of her ear and most of the headrest is extending above her head.  This is likely why I have seen posts about this seat complaining about the childs head getting stuck under the headrest when they fell asleep.  This problem is unfortunately built into the seat and not user fixable.The other shortcoming of the seat is the position of the shoulder harness tightening strap.  It exits the seat between the childs legs and is reachable by the child when strapped in unless the shoulder straps are tightened to the point that the child has no mobility whatsoever.  So while in motion (driving along) you find that the child has reached down, grabbed the strap and loosened their shoulder harness.  Very dangerous!  I fixed this problem by doing some hand sewing to the little flap that is velcro'ed over the strap.  By stitching the cover down at each corner, our daughter can no longer raise the strap at a sharp enough angle to release the latch, but we can still get our finger under the cover from the front in order to release the strap.The seat is also too sparsly padded.All things considered, I would still rather have my child in a seat with a head restraint system that one without, and this is the only one on the market that I am aware of.  But it needs work and the strap issue must be addressed immediatly by the buyer so that your child does not loosen their own shoulder harness.",3
Hourglass Sand Timer-60 Minute. Hourglass Timer Creative gift Tiny Sand Hourglasses purple sand Creative Ornaments,looks nice-arrived in one piece-basically what I was expecting.,4
"Lambs &amp; Ivy BFF 5 Piece Bedding Set, Snoopy","Everything looked so perfect and will certainly make the nursery look coordinated. We also purchased the wall decors, the mobile and the lamp and the extra blanket and everything goes together perfectly. Definitely works as a gender neutral room as well which I love!The only thing that could be better is if the set came with a sheet. It has a fitted sheet, but when the child is old enough to use the comforter, having a flat sheet would be nice.",4
KidCo Magnet Lock Starter Set,These are pretty amazing. Super simple to install. The adhesive has been sufficient so far for us (and our 9mo old). Our custom cabinets have an extra nipple on the rubber dot that keeps the door from hitting wood against wood so we just have to press in each time we want to lock or unlock - but not a problem at all. A big hit in our house.,5
"Bright Starts Comfort and Harmony Portable Swing, Florabella","My daughter is turning one next week, and we have gotten a lot of use out of the swing. More so when she has been congested (to help keep her head elevated). Its very quiet and does not burn through batteries. We have been very happy with this swing its been easy to pack up and take to grandma's house if needed. And we did not want to own a big swing along with a travel swing, so this one has been perfect for us.",5
"ERGObaby Options Baby Carrier, Black","My baby is 10 months and he weights approximatly 24 lbs. I bought this carrier because from all the reviews it was said it was such a great buy. However they never mentioned how big their child was. I originally had the moby wrap and my baby was getting too big for me to carry him with that and I needed more support and when I bought the Ergo baby there was a difference with how the baby's weight is distributed around hip and shoulders. Overall I can see this carrier is much better than what I had before, the reason why I gave it 4 stars instead of 5 stars is because I have back pains after carrying baby for 30 mins. Maybe I'm not used to it. I am 5'2 and 125 lbs :) hope this helps. Also my baby never slept on the moby wrap and with this carrier he takes a good 20-30 mins nap.",4
Medela 12 Volt Vehicle Lighter Adaptor,Someone gave my son an old game console that didn't have a charger. We found his & ordered it and it works excellent.,5
Philips Avent 3 Pack 9oz Bottles,We absolutely love these bottles.  We have tried several different brands.  Avent by far was the best for us.  The bottles do not leak as long as the nipple and collar are put together when they are wet.  The bottles are a little more expensive than others but definately worth the money.,5
"Playtex Diaper Genie Elite Diaper Disposal Pail, White","My daughter is expecting her third child, and was so excited that we would replace this item for her. She had one before, and she and her husband absolutely loved it. The one drawback, I suppose, is quite minor: ""I guess there really *is* limit to ho many dirty diapers you can stuff in there, even if you're a tough Coast Guard dad."" The last Diaper Genie, alas, gave way under the tidal pressure of too-tough Daddy.With new resolve to empty the container when it's full by any reasonable human standard (and acknowledging that Coast Guard Dad is likely to give 120% to everything he does), my daughter and her family can't wait to have their Diaper Genie back. I'm taking it to them when I go visit for the new baby's birth.Why they love it? ""Simple, Mom: It does what it says it does. Really. Read the box.""",5
Graco Nasal Clear Nasal Aspirator,"The nasal aspirator worked fine, but the motor quit before my baby hit 9 months of age! Now for the price that, I think, is unacceptable. I am planning to get in touch with Graco to file a complaint. My child has a chronic runny nose so I use it at least once daily, but STILL I expected it to last at least a year!",2
Ostart 8 White Baby Furniture Corner Safety Bumper Security Table Desk Corner Edge Protector Guard Cushion Softener,"Worked very well bought a second batch.  Glue strips are very strong - stronger than the bumper and when my 3 year old son went to pull it off, the bumper tore.  It was easy to reattach and is still effective.",4
"BABYBJORN Travel Crib Light 2, Black","Lightweight, portable and so easy to set up. Literally 30seconds. My son slept well and seemed quite safe and comfortable.",5
Fisher-Price Rainforest Melodies and Lights Deluxe Gym,"My father bought this for my son for Christmas. He is now 5 months old, using it since 1 month. A few of the things I really like about it are that he can play with the hanging toys or flip onto his tummy and play with the ribbons on the sun, zebra tail, and crinkly leaf. Until he was big enough to reach the toys(around 2 1/2 months, if I recall correctly), the lights just amazed him. You can move toys around with the loops, or even add your own like I did. The music and lights really entertain him for probably the first 10 minutes, then its mostly the lights he likes. Lights also slow down when you put it on the rainforest noises, which is nice because it allows him to fall to sleep. The reason I gave this product four stars instead of five is: while the music is nice, it is very, very repetitive and I wish there were more options. The mat is thin, so if you have hard floors you may want to fold a blanket under it for extra padding. I don't have an issue with it on my carpet. Also, this is not the easiest to take with you, as you have to take apart the arches to get it flat, and its a little more of a pain to do than i would like. Overall its a wonderful product, and well worth the money that was spent on it.",5
"BreathableBaby Breathable Mesh Crib Liner, White","This product claims to fit all cribs.  It really did not fit ours very well.  Our baby can easily pull it loose.  Having said that, it does keep her from getting her arms and legs stuck in the bars and this was the reason we bought it.  I really don't think it is worth the price.",3
Baby Phat Microfiber Diaper Bag - Rhinestone Logo,"Very practical diaper bag, with a cute logo on the front.This diaper bag could pass as an over sized purse.I love this bag!",5
"Baby Aspen My Little Night Owl Snuggle Sack and Cap, 0-6 Months","This is an adorable Halloween costume-ish/baby dress up outfit. I received it as a baby shower present and thought it was pretty big when I saw it in person. I figured it would be too big for my baby until much past Halloween, closer to the 4/5 month range.Imagine my surprise when I tried to put the hat on him at 6 weeks old and it was already too small! I was only barely able to squeeze it on top of his head for a few photo ops. Granted, he probably has a big noggin, but still, it's a little disappointing that the main ""owl"" piece of the outfit would be so small when the age range is given as 0-6 months.The sleep sack itself is already  bit snug too, in my little one's case. I'd put him at about 10 lbs at 6 weeks, so he's a little chunky, but not absurdly so. I still love the outfit, I just wish I had tried it on him earlier so I could have gotten more use out of it. Just a warning for anyone that buys this, don't assume because it looks huge, that it is too big for your baby.",4
WallStickersUSA Super Mario Game Nintendo Wall Sticker and Decal,"I didn't know what to expect after reading some of the other reviews, but decided to take a chance anyway. They were super easy to apply ( my son enjoyed being able to decorate his own walls). They also look good with the paint on his walls, I thought that would be a problem since they're shown with white walls only. I would buy again, it's the first thing that people notice when they walk into his room (they love them -- the expression on his face PRICELESS!)",5
Munchkin Sesame Street Toddler Plate,"I bought this for my 2 year old who loves Elmo. I've had no problems with it in the dishwasher, and it's a good size for how much she eats. She likes it and I like it! I wish it was microwave safe, but this kind of plate isn't, so no big deal. Good price for plate alone on Amazon. The whole set came with too many items we didn't need.",4
"green sprouts 10 Pack Sprout Ware Infant Spoon, Girl","Traditional plastics contain so many chemicals, I was really excited to get these for my baby.  I hand wash them and they have kept well.",5
Ginsey Dora Folding Travel Potty Seat,I have purchased this traveling potty seat for my 2 year old and 7 year old for when we go places. This is a really good item. I only gave it 3 stars because it sometimes slide when placing my 2 year old on it. I wish it had a little more grip! I wipe it down with the Traveling Clorox wipes and fold it up and go,3
"Growing Up Green Wood Step Stool, Natural","i use it as a stool to help me get  on top of things... im short. works perfect good sturdy product however WAS annoyed to find under all the legs they had placed plastic grips to protect your floors.. good idea loved that part however didn't like that it came on only 3 legs so as u would expect it was uneven spent a good amount of time taking them off they glued them in &#62;,&#60;",5
The Diaper Clutch Diaper and Wipe Case - Tropical,"It is a little expensive for what you get. This is basically a pretty wallet for diapers and wipes. Also, it is difficult to find a wipes case that fits. I wish it had a little zipper pocket for money etcbut other than that it suits its purpose. I think I would have went with something different if I had realized how small this was.",4
"The Rockabye Glider Serenity Glider, Micro Chocolate brown","I love this glider. It is exactly what I was looking for. I wanted a glider that could transition from the nursery to another room in my house. This chair is identical to the Rosie Glider sold at a very popular brick and mortar baby store. But is a lot cheaper here. I have not had any issues with squeaking or noise. Glides smoothly but does not swivel (fine with me). The chair comes fully assembled in a very large box. All you have to do is get it out of the box and have someone to help you lift it. I chose the Micro Beige and am happy with the color and the fabric. The directions say to spot clean with soap and water. I'll see how that goes. For the price and convenience, I could not be happier with this purchase.",5
Philips AVENT BPA Free Essentials Gift Set with Sterilizer,Everything a new mum will need for the first stage. Very well packed and easy to carry as well if you need to take it away for a weekend trip.,5
UPPAbaby Plum VISTA Stroller,"I guess what most people look for in a review are the cons, so I'll start there.  This stroller is huge, making it less than ideal if you are looking to put it in the trunk of a car.  Sometimes I catch the rear wheels on stuff--but they are what give it a great smooth ride. They are also solid instead of inflatable, which means no maintainence.It folds pretty compactly if you take the seat off, but it isn't necessary.  The seat is reversible giving you the option of being able to see your baby while pushing it.It would also be nice if it included a cup holder or child's tray.  I purchased a Baby Jogger cup holder and installed it--which is a bit of a pain.  The pockets inside of the basket hold drinks fine, but it would still be nice not to have to bend over.Everything is removable, which is usually great, but sometimes my wheels come off when folding it.  It only takes 1 second to put them on, but I fear really losing one when gate checking it at the airport.It is supposed to be easy to fold, but this took me a while to actually figure out.  It is very simple once you understand it, but I'm impatient and didn't read the instructions.Some great things.  I love, love, love that the bassinet is included.  However, you probably won't get too much use out of it if you use it for your baby, I think it's supposed to be used until they are 15 lbs.  I however, never follow these rules and put both my 6 month old and 2 yo in it together.  The older one just sits with his legs straight out and the baby sits between them.  I also have the optional footboard that my 5 year old stands on.  I can push the Vista with all 3 kids in/on it with minimal effort.  If it's just the baby, its really easy to steer and push one handed.  Seriously, its the best ride of any stroller I've tried (and I've owned at least 7 or 8).The colors are great, although a little more subdued in person.  It was really hard to find a purple stroller, so it made me so happy to find the Vista.  Unfortunately, it's been discontinued in the 2009 lineup.The adjustable height handle is a lifesaver.  No more stooping over again.  Everything is washable, which is great for the mattress cover in the bassinet, since my baby tends to be leaky.  It also reverses from a breathable side to a warmer microfiber/sueded side, which would probably be nice in a cooler climate (not for this FL gal).And best of all, it just plain looks cool.  It's a head turner of a stroller and who doesn't love being envied?  Unless of course, some steals it, which is always on my mind when we are at Disney.So if you have a place for a larger, sturdy stroller with a super easy ride, this is a fantastic choice and one you don't see every mom in town pushing.",4
"Toddler Size Waterproof Bib w/Flip Pocket, 2 Pack, Green Robot","Love these bibs, nice large size, and very cute. only thing I didn't really like was the neck part fits too big, Velcro should adjust for smaller necks",5
Disney Pooh Large Diaper Bag - Pink,This bag was just as I thought it would be!!!It is very roomy and holds all the stuff I need and more for a day out with my baby girl!!!,5
Cloud B Tranquil Turtle - Aqua,"This toy is amazing!!! i got it for my older sister (20 years old) because she loves the ocean and has a hard time falling to sleep. SHE LOVES IT! Then i thought it was cool so i bought one for myself (i'm 18) and took it to college with me, now my roommate is begging me to get her one and my boyfriend always want me to bring it over so he can borrow it! It really has not age limit! the sounds are calming and the light are AWESOME! I highly recommend this product!",5
Kids Line Winnie the Pooh Together Time 4 Piece Crib Bedding Set,"Received product fast and easy. This was a gift, and it was exactly what she wanted for the nursery. Great quality and pricing. Overall a 5 star seller.",5
"Pura Kiki Stainless Infant Bottle Stainless Steel with Natural Vent Nipple, 5 Ounce, Spring Green, 0-6 Months+","Our 2 month old loves these bottles. Really well designed, simple to use and most importantly, completely non-toxic and safe. Wish I had found these earlier.",5
"Safety 1st Complete Air Protect 65 Convertible Car Seat, Great Lakes","Unfortunately, I did not spend the time to research customer reviews on this seat as much as I did just the safety aspect before I bought it.  There wasn't time, as at 4 months old, my son already weighed 22 pounds, so he was quickly approaching the 25 pound weight limit so I needed to act fast.  We have a 2012 Outback, and it is VERY difficult to get this seat forward facing in the middle of the back seat without it being wobbly, and the Outback is ""the"" car for families.  Also, (and to me, the biggest factor), this gosh darned seat is VERY hard where my son's tushie goes.  I didn't even bother to push down on it for the longest time, and when I did, I felt SO bad!  No wonder he's hated sitting in it.  He's been in the 100th percentile for height and weight since he was a couple months old (weighed 27 pounds by his 8 month checkup!).  He's now 20 months old and after doing TONS of research, we just bought a Recaro Pro Sport and LUCKY ME--for some reason, the color Envy has been discontinued so I got it for a STEAL!  I cannot believe how much more solid it is than this chincy Safety 1st seat.  I mean hey--it's a RECARO seat--the company that makes seats for professional race car drivers and the airline industry for pete's sake! As a side note, I'm 100 pounds soaking wet.  I was able to fit my buns into the safety 1st seat and it is VERY uncomfortable.  Yes, I realize that the pressure to the foam is greater because I'm 2 1/2 times my sons weight, but it really felt like there was NO padding whatsoever.  I'm so happy I went with a Recaro on my new purchase--and the feel of it---like the Ferrari of car seats in every way.  Do NOT waste your money on this seat.  Invest in one that is safe AS WELL AS comfortable!!!",2
Kidco Adhesive Mount Magnet Lock 2 Starter Sets,"I live in a rental, and my hubby didn't want to use the screw on cabinet locks when our daughter started crawling. I have these on the cabinets under our sinks and they work great most of the time, but sometimes, no matter how I use the key, it will not unlock. I'm not sure if this is because of the type of cabinets we have (not a flat surface on the outside) or the placement of the locks.The adhesive is really strong, so before you place it, be sure that you have it EXACTLY where you want it - otherwise you're hosed, because it's REALLY difficult to remove... in fact, I haven't been able to yet!",4
"Tiny Love Take-Along Arch, Sunny Stroll","This is a must-have item. The only reason I was not going to give it 5 stars is because of the deceiving product name. When I purchased it, it had a ""musical"" element in the title, which looks like is not the case now. So, I'll go ahead with 5 stars. This is so versatile- it can be stretched across a crib, pack 'n play, swing, high chair, etc. We use it everyday across our daughter's car seat. The toys are great and she loves to play with them. However, they do come unvelcroed a little too easy and sometimes we ""lose"" the butterfly attachment because baby has pulled it off to play with. Overall, great toy! Well worth the money.",5
"CoCaLo Jacana Removable Wall Appliques, Orchid/Yellow/Lavender/Brown","I bought these a year and a half ago...we put them up, and the next day we found a few on the ground. I figured ok, its just a few. But by the time my baby was born, 3 months later, half of them had fallen down and i kept putting them back but within a day or two they were on the floor again.  My house is not humid, the walls are clean, and we never put them up and moved them around...they were falling from the first application.  I bought 5 sets and each one was the same.  i ended up just taking the few left off about 7 months after the purchase and replaced with ones I found at target.",1
Safety 1st Heavenly Dreams White Crib Mattress,"We received this mattress as a gift for our baby shower (it was on our registry). At first I didn't notice the 2"" gap on the lengthwise side of our crib (Graco Lauren 4-in-1). We had purchased the AngelCare monitor and I spent a full 2 hours trying to figure out why the monitor was showing movement when nothing was in the crib! I moved it all around the room away from the wall, window, etc. and still movement. I finally removed our crib bumper and found the HUGE gap! I rolled up a large beach towel and stuffed it in there for the moment being but I am so frustrated! After measuring my crib (52"" in length) I measured the mattress as well. It is printed on the tag that finished length is 52"", but it only measures 50""! I measured it multiple times to check. Also, this mattress bends like no other when I put sheets on. They are standard size sheets. The mattress literally bows when I put it on. I didn't think much about it until I read another review saying theirs did the same thing.We have not purchased another mattress yet, as I am in the market now, but I would definitely NOT recommend this one. Great value, but not great results.",1
Bearington Baby - Blessings Lullaby,I bought three of these lambs as a keepsake for 3 of my grandhcildren who sang Jesus Loves me for their Great-grandma's funeral.  They sang like little angels.  They keep this on their beds to play when they go to sleep at night.  They were tenderly kind to my Mother.  This made a lovely keepsake.,5
"Peg Perego Primo Viaggio SIP 30/30, Cacao","great neutral colored car seat. It is a bit heavy, but I knew that going into my purchase. Sometimes it is hard to remove the carseat from the base that is strapped into the car. Other than that it is great. Straps and buckles are super easy to deal with.",4
"2 Tubing for Medela Pump in Style and New Pump in Style Advanced Breast Pump - BPA Free, Steam Heat Tolerant; Replacement for Medela Part # 87212, 8007156, 8007212; Made by Maymom (One Pack)",I bought these to replace my old ones and they worked perfectly. A great replacement item for my pump .,5
"Moby Wrap Organic 100% Cotton Baby Carrier, Coconut","I was desprite to find something that I could use safely and still have my baby close to me. My child has severe acid reflux to the point he would choke frequently and it was scary to me to think I couldn't get to him fast enough. With this product I could get my housework completed, play and interact with my 3 year old, and still have my son with me @ all times. After you get use to the different positions and how to wrap your infant, it is wonderful. My son loves it. He sleeps in it with ease. It must remind him of being in my belly. I would recommend this product to anyone that has a infant or is going to have one. AWESOME PRODUCT!!",5
"timi &amp; leslie Rachel 7-Piece Diaper Bag Set, Black","I ordered about 8 diaper bags to compare (bed rest, thank goodness for Amazon Prime) and this one was my favorite by far. I cloth diaper, and it's large enough to fit everything I need. I love that it has a little mommy purse, and I love all the extras that come with it. I am a little worried that the straps might hurt my shoulder when it's full, because it is a little heavy empty, but none of the other reviewers have mentioned that, so I think it'll be ok. The &#34;vegan leather&#34; looks real and is thick and expensive looking. I'm hoping it doesn't flake, because as we all know, diaper bags get serious wear and tear. Will update in a few months as to the condition of the outside and of the bag. Tons of pockets inside and a few on the outside, so it's good in that department. In the end, it came down to this bag and Timi & Leslie's Kate bag. I adore the Kate bag too, but it's very classy and dressy, and this one is a little more retro and much more me =)",5
Playtex Playtex VentAire Advanced Standard Bottle Gift Set,"This review is for Playtex Advanced Standard gift set:Pros:1.  Works with Ameda breast pump; although, not very comfortable to hold since curved bottle.2.  No need to use extra little brush to wash the parts.  I have enjoyed using Dr. Brown bottles, but needed bottles that do not need extra holes to be washed especially when I am away from home.Cons in my situation1.  I do not like that they are not straight bottles.  Easy to tip over when milk is stored in the fridge.2.  The numbers are labeled in color, unlike Dr. Brown bottles which are marked in plastic itself.  i am not sure how many washings it will take before the numbers start to disappear.2.  If you want to make 8 oz of formulated milk in the 9 oz bottle, you will have NOT have enough space to put 8 oz of water and then add 4 scoops of dry powder.Overall, good bottles.  Although, I have heard that weil baby bottles are really nice.  Have not tried those yet.",3
Safety 1st Finger Pinch Guard,"I have a set of double doors going into the media room. The door monkey won't work on those. This foam piece s perfect. The doors won't shut, no pinched fingers.",4
Infant Optics DXR-8 Pan/Tilt/Zoom 3.5&quot; Video Baby Monitor With Interchangeable Optical Lens,Very easy to use in any lighting conditions. The pan tilt function is good for bigger rooms that have multiple spots you need to monitor. Audio sensitivity is excellent and the range covers our 2-floor house. The zoom on this monitor beats all the monitors since it uses an optical lens piece to zoom the camera sight.,5
BRICA Deluxe Kick Mats (2 pack),"works great in the car, but the mini van has already busted a bottom strap off.  Adjustable everything makes it great, but maybe not for stow-n-go-thick seats.",3
Born Free BPA-Free Twister Bottle Brush Set,"I use wide mouth Dr. Brown bottles, 6 per day. This cleaned great at first but soon the spongey part separated from the plastic clamp. I tried to fix it but the problem seems to be that the sponge is too delicate to stand up to daily use. I am now have the same issue with the nipple brush..the sponge is tearing and getting loose. I would expect that eventually..but not week one of use.",1
"OsoCozy 6 Pack Prefolds Unbleached Cloth Diapers, Size 1",These hold up fantastic in the wash. be advised:  they do shrink a small amount in the first initial washes to prep before use.,4
"Eddie Bauer XRS 65 Infant Car Seat, Archive","My husband and I share a Toyota Camry, so when we started looking for a convertible carseat, we were really concerned with it taking over the backseat (and forcing us to scoot the front seats way up).  We definitely didn't have that problem with this carseat!  It installs easy (and my husband has had to take it out and re-install it a few times when he needs the extra space).  Our son is so much more comfortable in this carseat because it does have a lot of padding.  The headrest raises up, so we'll be able to use this as our son gets taller!",5
Maclaren Stroller Wheel Bag Cover (Techno XT/XLR),"This wheel cover is for my Maclaren Techno XLR stroller, which I absolutely love. The bag is cheap considering it is Maclaren and it is easy to put on and take off. It is much better than trying to use a shopping bag, towel, etc. to protect the hood from getting dirty. However, like others have said, you kind of have to touch the wheels to get it on and off. I wish they made a wheel cover bag for the bottom wheels too.",5
